order_id,customer_id,restaurant_name,cuisine_type,order_date,order_amount,discount_percent,final_amount,delivery_time_mins,order_status,payment_method,order_rating,is_reorder,promo_code_used,delivery_partner_id,city,notes
ORD000379,CUST00543,The Biryani House,CHINESE,01-28-2023,2135,32.0,2601,21,cancelled,wallet,3.3,yes,,N/A,Ahemadabad,no Onion
ORD000570,CUST00203,Burger Barn,CHINESE,N/A,2209,49.6,₹641,68,pending,N/A,3.4,Y,,N/A,Bangalroe,
ORD000277,CUST00420,Tandoor Tales,Continental,not provided,1431,-2.185713588914112,1684,20,DELIVERED,N/A,,Y,SAVE10,,Hydrabad,
ORD000068,CUST00350,Spice  Garden,Continental,2023-03-18,409,14.8,1999,,DELIVERED,CARD,1.9,FALSE,SAVE10,N/A,DELHI,No onion
ORD000979,CUST00359,Wok-Express,Thai,not provided,2589,20.2,1149,30,Delivered,N/A,4.1,No,,,Ahemadabad,
ORD000027,CUST00237,Curry Corner@,indian,,1148,28.3,2913,22,N/A,UPI,2.2,false,,DP7552,Bangalroe,Less oil
ORD000663,CUST00430,Sushi_Spot,Thai ,10-16-2023,2803,38.4,115,30,Delivered,wallet,,True,N/A,DP9443,Delhi,Less oil
ORD001380,CUST00415,Sushi_Spot,Biryani,not provided,2310,49.8,₹1045,38,,Card,4.2,false,FIRST50,,Pune,extra SPICY
ORD000204,CUST00288,Dosa Delight.,Burger,N/A,1617,0.8,1667,27,Dlvrd,COD,2.8,True,SAVE 10,N/A,Delhi ,Less oil
ORD001345,CUST00203,Burger Barn!!,Italain,N/A,171,35.0,1612,83,Cncld,COD,3.6,No,FIRST50,DP4135,Kolkata,Extra spicy
ORD000546,CUST00509,Curry Corner@,Italian,20/06/2022,775,27.7,2258,22,Delivered,Card,,TRUE,,,DELHI,
ORD001156,CUST00582,the biryani house,Continental,2022-03-20,349,47.1,2412,22,Cncld,Card,2.2,1,N/A,N/A,Kolkata,  
ORD000844,CUST00030,Noodle Nook,Italian,2023-12-11,2118,21.5,882,53,N/A,COD,4.2,false,FLAT20 ,,Ahmedabad,Extra spicy
ORD000909,CUST00077,Curry Corner@,Biryani,10 May 2022,2644,4.6,212,75,delivered,N/A,2.7,no,SAVE10,,chenai,
ORD000594,CUST00114,Spice Garden,mexcian,"January 19, 2022",2206,30.9,2269,86,N/A,COD,2.7,FALSE,save10,,MUMBAI,Less oil
ORD001118,CUST00564,Curry Corner@,Continental,07-12-2022,₹1721,43.4,1714,82,Dlvrd,Net Banking,4.7,Y,FLAT20,,chenai,  
ORD000943,CUST00112,Wok Express,biryani,26 Apr 2022,2142,46.4,1335,48,N/A,card,2.6,false,N/A,DP8835,DELHI,extra SPICY
ORD000514,CUST00146,Noodle Nook,Pizza,,1858,24.5,1937,37,cancelled,,2.8,Yes,N/A,,Hyderabad,
ORD000029,CUST00397,Sushi_Spot,Mexican,1666224000,2665,18.1,,493,,Net Banking,1.5,false,FLAT20 ,,kolkata ,extra SPICY
ORD000388,CUST00342,Burger Barn!!,Indian,1652227200,2195,47.3,2253,55,DELIVERED,cash,,No,FLAT20 ,,Delhi ,extra SPICY
ORD000243,CUST00350,Dosa Delight,Chinese,2022-04-18,2999,0.0,1151,87,Dlvrd,net banking,1.2,TRUE,FLAT20,N/A,mumbai,No onion
ORD001020,CUST00599, Tandoor Tales,Italian,"May 08, 2023",2435,34.1,1354,58,CANCELLED,UPI,2.6,No,FIRST50,DP3696,Ahmedabad,extra SPICY
ORD000531,CUST00498,Burger Barn!!,Italian,2022-05-02,795,27.6,652,40,N/A,Wallet,2.1,TRUE,save10,,mumbai,extra SPICY
ORD000084,CUST00011,Wok-Express,Itlaian,2023-07-17,2267,22.7,₹525,49,delivered,wallet,,Yes,FLAT20,DP5116,Mumbai,extra SPICY
ORD000475,CUST00408,Curry Corner,Indian,"May 18, 2023",1417,,2320,54,DELIVERED,card,4.3,N,,DP4515,DELHI,Extra spicy
ORD000986,CUST00165,The Biryani House,Mexican,04/09/2023,736,38.6,1005,55,CANCELLED,UPI ,1.7,Yes,FLAT20,,Bangalroe,No onion
ORD000547,CUST00495,The Biryani House,Pizza,30 Sep 2023,141,0.1,928,44,,net banking,3.2,N,FIRST50,DP7177,Chennai,No onion
ORD000461,CUST00347,Wok-Express,Pizza,1689724800,861,27.4,N/A,67,Cncld,wallet,,no,FIRST50,DP8517,Hyderabad,no Onion
ORD001120,CUST00582,Wok Express,continental,N/A,N/A,1.7,250,64,DELIVERED,wallet,1.1,true,,DP8542,  Pune ,  
ORD000213,CUST00095,Curry Corner,Chinese,19/04/2022,1222,21.7,1343,64,delivered,cash,4.5,Yes,save10,N/A,Mumbai,Less oil
ORD000429,CUST00318,The Biryani House,Sushi ,"May 08, 2023",440,49.4,2511,85,Cancelled,Wallet,4.1,0,N/A,,Ahmedabad,  
ORD001186,CUST00294,Spice Garden,Thai,N/A,N/A,28.6,1484,N/A,pending,card,2.4,True,SAVE 10,,Pune,no Onion
ORD000016,CUST00411,Wok-Express,Pizza,06/06/2022,778,29.3,1677,20,CANCELLED,Cash,2.6,true,FIRST50,,Ahemadabad,
ORD001440,CUST00055,Spice  Garden,Thai ,not provided,1835,32.9,2469,-20,Dlvrd,net banking,4.2,Y,save10,,Hyderabad,N/A
ORD001481,CUST00239,Noodle  Nook,mexcian,07 May 2022,1666,4.9,535,46,cancelled,COD,2.9,yes,N/A,,Ahemadabad,Less oil
ORD000172,CUST00469,Wok Express,Thai ,,₹948,0.4,2811,85,pending,Net Banking,2.1,1,save10,,  Pune ,Extra spicy
ORD000889,CUST00342,Burger Barn,Italian,"December 30, 2023",N/A,,1060,82,Cncld,cash,4.5,Yes,,N/A,Delhi,No onion
ORD001048,CUST00504,Curry Corner@,Pizza,1654473600,1101,48.4,440,35,Cncld,N/A,2.5,Yes,save10,,Chennai,  
ORD001320,CUST00119,Pizza Palace,CHINESE,06-03-2023,2733,7.4,656,16,Pending,UPI ,1.2,Yes,SAVE10,N/A,Bangalroe,Extra spicy
ORD000425,CUST00208,Spice Garden,Chineese,14/07/2022,383,38.5,,-17,Delivered,COD,,1,SAVE10,,Kolkata,no Onion
ORD000466,CUST00164,Burger Barn!!,Sushi,2023-02-18,2436,21.0,2330,32,Cncld,net banking,2.3,true,,DP2541,Kolkata,no Onion
ORD000157,CUST00260,The Biryani House,PIZZA,not provided,404,15.6,591,55,Delivered,UPI ,,No,N/A,,Ahmedabad,Extra spicy
ORD000168,CUST00119,Burger Barn!!,Thai,2022/04/05,267,8.9,2302,35,Dlvrd,Cash,6.5221999427772985,no,SAVE10,N/A,Hyderabad,Extra spicy
ORD001477,CUST00459,Sushi Spot,biryani,2022/11/06,₹1331,41.5,1149,83,delivered,upi,3.0,0,save10,DP8354,Bangalore,Less oil
ORD000421,CUST00496,Spice  Garden,biryani,17 Nov 2022,N/A,38.7,1931,46,Cancelled,Net Banking,4.7,False,N/A,N/A,bangalore,Less oil
ORD000730,CUST00256,Noodle Nook,indian,N/A,893,2.9,224,85,Cncld,N/A,2.0,no,SAVE 10,N/A,DELHI,Extra spicy
ORD000826,CUST00384,Spice  Garden,PIZZA,,193,21.0,2377,63,cancelled,N/A,2.9,N,save10,,kolkata ,N/A
ORD000271,CUST00187,Spice  Garden,Burger,2023/11/28,2454,4.1,1295,,Cncld,Net Banking,1.6,False,,,Bangalore,
ORD000488,CUST00019,Dosa Delight,burger,N/A,1190,17.2,2538,-24,Cncld,UPI,2.7,yes,FIRST50,DP8360,Chennai,Extra spicy
ORD001464,CUST00054,Spice  Garden,Italain,2023/04/05,468,130.69006861233302,1923,89,Cancelled,Net Banking,2.9,yes,,N/A,Delhi ,
ORD000468,CUST00085,Wok Express,Continental,2022/04/29,1851,107.8060075442283,278,57,delivered,Net Banking,,true,FIRST50,,Bangalore,no Onion
ORD000916,CUST00010,Burger Barn!!,Chinese,2023-05-21,122,13.1,1486,43,Cncld,COD,4.3,Y,FIRST50,,chenai,Extra spicy
ORD000077,CUST00026,PIZZA PALACE,Sushi,18 May 2023,1978,24.2,453,N/A,Dlvrd,Cash,,false,FIRST50,N/A,Mumbai,
ORD001468,CUST00175,Noodle Nook,Italain,14/04/2022,2136,30.0,2734,83,N/A,UPI,3.2,False,FLAT20,N/A,kolkata ,
ORD001284,CUST00582,Noodle Nook,CHINESE,N/A,252,8.1,2567,-29,Dlvrd,card,1.0,N,SAVE 10,,kolkata ,N/A
ORD001199,CUST00045,Burger Barn,continental,1649030400,604,27.9,,17,CANCELLED,CARD,4.6,Y,FIRST50,,Delhi,  
ORD000849,CUST00333,Noodle  Nook,Indian,not provided,556,20.9,2447,59,cancelled,wallet,,Yes,FIRST50,DP1229,bangalore,Extra spicy
ORD001100,CUST00106,Spice Garden,Mexican,10-26-2022,544,24.6,2601,28,Dlvrd,UPI,-0.8273334201510569,N,save10,,MUMBAI,
ORD001205,CUST00013,Curry Corner,mexcian,2022/01/18,2030,8.7,2982,-2,delivered,card,2.3,0,FIRST50,DP9293,Hydrabad,  
ORD001014,CUST00547,Wok Express,continental,11 Jul 2023,2199,31.2,2205,71,Delivered,UPI,3.6,Y,save10,N/A,Delhi,extra SPICY
ORD000093,CUST00197,Noodle  Nook,Continental,N/A,2127,13.9,2120,90,cancelled,Card,2.0,False,N/A,,Kolkata,  
ORD001165,CUST00509,Dosa Delight,Italain,2022-06-08,1408,9.9,2699,85,CANCELLED,cash,3.6,true,SAVE 10,DP2646,Pune,  
ORD000111,CUST00027,Noodle  Nook,Sushi ,1665792000,303,N/A,1391,77,CANCELLED,wallet,5.0,yes,SAVE 10,N/A,Mumbai,Extra spicy
ORD000236,CUST00402,Spice  Garden,Sushi ,1646179200,2012,N/A,854,87,,upi,,False,FLAT20,N/A,Hyderabad,Extra spicy
ORD000308,CUST00568,Spice Garden,continental,,2067,N/A,2888,26,DELIVERED,card,5.0,1,FLAT20 ,N/A,Bangalroe,N/A
ORD000870,CUST00329,Wok-Express,Indian,09/11/2023,₹313,10.8,883,25,N/A,,3.8,False,FLAT20 ,N/A,chenai,extra SPICY
ORD000962,CUST00401,Dosa Delight.,Sushi,"January 08, 2022",1759,1.1,₹469,61,Cancelled,Cash,2.4,Yes,FLAT20,,Hydrabad,No onion
ORD000974,CUST00091,Burger Barn,Thai,26 Aug 2022,₹1787,16.4,1339,28,Dlvrd,COD,3.2,No,FLAT20,,Kolkata,No onion
ORD001022,CUST00381,Tandoor Tales,Indian,"November 11, 2022",1376,39.6,,47,,upi,1.4,false,FLAT20,DP6234,Ahemadabad,Extra spicy
ORD001034,CUST00493,Dosa Delight,Itlaian,,696,41.3,496,24,Cancelled,upi,2.1,yes,,N/A,Delhi ,
ORD000718,CUST00168,Dosa Delight.,continental,18/10/2022,842,-18.392469667443567,1390,42,N/A,wallet,,No,,,kolkata ,no Onion
ORD001372,CUST00236,Curry Corner,Pizza,,2743,5.0,2920,41,pending,CARD,,true,FLAT20,,bangalore,
ORD000548,CUST00136,Spice  Garden,Chinese,,992,5.4,1782,71,N/A,COD,5.0,no,FLAT20 ,,Bangalroe,extra SPICY
ORD001327,CUST00040,The Biryani House,Thai,2022/07/27,1955,187.15268801513912,1991,56,pending,Net Banking,3.6,N,FIRST50,,MUMBAI,N/A
ORD001056,CUST00360,Spice Garden,continental,not provided,2475,-7.729404231138453,1331,15,delivered,Card,2.0,false,FIRST50,DP7283,Ahemadabad,Less oil
ORD000884,CUST00318,the biryani house,mexcian,2022/04/28,N/A,25.7,2559,46,Pending,net banking,3.6,TRUE,SAVE 10,,  Pune ,N/A
ORD000365,CUST00491,Curry Corner,Thai ,N/A,2140,45.7,197,38,Cncld,Wallet,3.8,No,FIRST50,,DELHI,  
ORD000378,CUST00147,Burger Barn,Sushi,,1029,47.6,2997,71,Cancelled,Card,2.2,TRUE,FLAT20,,MUMBAI,extra SPICY
ORD001218,CUST00500,Pizza Palace,Burger,"December 01, 2023",1975,15.1,N/A,37,delivered,COD,4.0,Yes,N/A,,Mumbai,No onion
ORD001286,CUST00105,the biryani house,Pizza,,643,160.30761379244217,1173,66,delivered,cash,,FALSE,FLAT20,,Ahmedabad,no Onion
ORD000813,CUST00186,Wok Express,CHINESE,25/02/2022,2976,26.4,1243,44,Cancelled,UPI ,3.7,True,FLAT20,,Ahmedabad,no Onion
ORD001009,CUST00019,Noodle  Nook,Continental,17/06/2023,1310,13.7,2220,78,N/A,Card,,FALSE,SAVE 10,N/A,Pune,No onion
ORD000704,CUST00586,Sushi_Spot,Chineese,19 Mar 2023,275,21.0,₹1519,82,Cncld,CARD,1.2,1,N/A,DP9044,bangalore,
ORD000102,CUST00492,Dosa Delight.,Continental,,515,27.6,1389,49,delivered,N/A,2.0,1,SAVE 10,,Ahmedabad,extra SPICY
ORD001222,CUST00283,Pizza Palace,mexcian,01-26-2022,1211,183.68322406195622,1828,66,N/A,Card,1.4,Y,N/A,N/A,Bangalore,Extra spicy
ORD000782,CUST00237,Spice  Garden,CHINESE,2023/06/14,685,20.4,2491,47,N/A,wallet,,False,SAVE10,N/A,Delhi,  
ORD000221,CUST00053,Curry Corner@,PIZZA,21/11/2023,1920,1.2,2092,84,DELIVERED,upi,3.4,FALSE,FLAT20 ,N/A,Ahemadabad,
ORD000669,CUST00131,Sushi Spot,Biryani,"July 27, 2023",2702,-15.035579362287653,2789,N/A,pending,net banking,4.7,Yes,,DP9953,chenai,  
ORD000626,CUST00203,Noodle  Nook,CHINESE,N/A,₹614,40.8,N/A,57,Dlvrd,Cash,4.4,True,,N/A,Delhi ,Less oil
ORD000933,CUST00472,Burger Barn!!,Chinese,N/A,902,44.6,N/A,65,delivered,CARD,1.1,1,SAVE10,,kolkata ,
ORD001294,CUST00420,Burger Barn!!,Itlaian,08-18-2023,227,34.2,344,52,delivered,net banking,2.5,False,SAVE10,N/A,Pune,
ORD001312,CUST00107,The Biryani House,PIZZA,2023-06-25,541,-19.49373715135576,₹767,19,Dlvrd,card,2.6,N,N/A,,  Pune ,No onion
ORD000070,CUST00412,PIZZA PALACE,continental,06 Sep 2023,1082,16.1,2358,N/A,Cancelled,Net Banking,,N,FIRST50,N/A,Delhi,Less oil
ORD000173,CUST00476,Pizza Palace,PIZZA,16/08/2023,1205,38.3,439,65,,Card,3.8,0,FIRST50,,mumbai,Less oil
ORD000433,CUST00178,Noodle Nook,Sushi,13/10/2023,2904,,1966,45,Pending,Net Banking,3.0,Y,SAVE10,,Ahemadabad,No onion
ORD000150,CUST00133,Curry Corner@,Thai,2022/05/06,2692,,948,73,Cancelled,net banking,1.2,True,,N/A,Bangalore,extra SPICY
ORD000482,CUST00276, Tandoor Tales,Chinese,2023-07-25,241,0.3,1781,74,Delivered,Cash,2.2,Yes,SAVE10,N/A,Kolkata,
ORD000283,CUST00468,Tandoor Tales,PIZZA,,1924,8.0,₹1140,21,N/A,CARD,2.4,No,save10,DP4999,DELHI,
ORD000386,CUST00136,Wok-Express,CHINESE,N/A,726,10.0,1018,15,Dlvrd,COD,,no,FLAT20,N/A,Kolkata,
ORD000780,CUST00202,Curry Corner,Burger,2022-07-20,315,34.8,2222,341,Pending,Wallet,,false,save10,,Kolkata,Extra spicy
ORD000210,CUST00223,Spice Garden,burger,"April 05, 2023",1722,46.1,1517,90,DELIVERED,COD,1.7,Y,SAVE 10,N/A,MUMBAI,
ORD000341,CUST00196,Spice Garden,PIZZA,2022/02/27,2460,-5.119073077146686,1278,351,DELIVERED,wallet,1.3,False,,DP4995,Hyderabad,N/A
ORD000599,CUST00479,Spice Garden,Sushi,2023-11-09,535,41.7,1076,78,CANCELLED,Cash,2.4,false,save10,N/A,DELHI,Less oil
ORD001152,CUST00504,PIZZA PALACE,Chineese,N/A,₹1624,24.0,1130,85,,UPI,4.4,true,N/A,,Hyderabad,No onion
ORD001353,CUST00129,Wok-Express,Pizza,,541,1.0,2528,N/A,DELIVERED,UPI ,2.2,no,SAVE 10,N/A,mumbai,N/A
ORD000339,CUST00353,PIZZA PALACE,Chinese,04-09-2023,329,45.8,868,66,CANCELLED,wallet,4.1,no,,,Ahemadabad,
ORD001461,CUST00110,Spice  Garden,Sushi ,08-08-2022,₹734,37.6,2896,21,Dlvrd,wallet,-0.6189939819169844,no,FIRST50,N/A,Ahmedabad,no Onion
ORD000522,CUST00051,Wok Express,Sushi ,"September 16, 2022",N/A,23.7,630,83,Dlvrd,Net Banking,2.2,No,FIRST50,N/A,MUMBAI,Extra spicy
ORD000390,CUST00492,Noodle Nook,indian,not provided,1787,12.9,450,22,Dlvrd,COD,2.0,TRUE,SAVE10,,kolkata ,no Onion
ORD001078,CUST00246,Spice Garden,continental,N/A,1335,42.6,702,17,Delivered,wallet,,FALSE,,N/A,Delhi ,N/A
ORD000036,CUST00235,PIZZA PALACE,Sushi,02-24-2022,2027,6.4,1729,70,Dlvrd,UPI ,2.0,FALSE,N/A,,Chennai,Extra spicy
ORD000287,CUST00042,Wok Express,PIZZA,2023-11-05,186,0.4,2770,42,Pending,N/A,1.0,false,N/A,N/A,Bangalore,Extra spicy
ORD000623,CUST00305,Spice  Garden,Burger,02/05/2022,2031,26.7,2910,78,pending,Wallet,1.8,True,,,  Pune ,no Onion
ORD000315,CUST00172,Dosa Delight.,Biryani,,569,11.8,99,-28,Pending,UPI,4.8,Yes,SAVE10,DP1716,Bangalore,
ORD001032,CUST00267,Wok-Express,indian,N/A,448,26.2,1071,85,N/A,wallet,2.3,No,save10,DP2881,Delhi ,No onion
ORD001138,CUST00539, Tandoor Tales,Chinese,"November 02, 2023",1295,40.8,294,54,Cncld,N/A,1.5,1,,N/A,Hydrabad,extra SPICY
ORD000319,CUST00238,Wok-Express,Chinese,1696809600,2226,,1486,26,N/A,Wallet,3.6,FALSE,,,Ahemadabad,no Onion
ORD000775,CUST00454,the biryani house,Indian,N/A,1965,36.1,938,22,DELIVERED,CARD,2.4,FALSE,FLAT20,,  Pune ,
ORD001276,CUST00007,Noodle Nook,Chinese,"September 09, 2023",2325,21.2,2738,84,Cancelled,wallet,,true,,DP2414,Mumbai,Less oil
ORD001281,CUST00466,the biryani house,Burger,,2364,38.9,445,-1,Cancelled,upi,3.6,Y,,N/A,Chennai,extra SPICY
ORD000716,CUST00460,Dosa Delight,indian,2022-05-31,2699,14.7,2619,62,N/A,CARD,,No,SAVE 10,,chenai,extra SPICY
ORD001111,CUST00351,Wok Express,biryani,1671062400,1967,42.6,1636,29,,Net Banking,3.6,no,,,Bangalore,extra SPICY
ORD000720,CUST00590,PIZZA PALACE,Sushi,01-22-2022,2977,14.5,1410,71,DELIVERED,COD,1.6,TRUE,,,bangalore,No onion
ORD000062,CUST00341,Noodle  Nook,Italian,06 Oct 2023,1346,17.4,N/A,72,Delivered,Wallet,1.8,Yes,save10,N/A,Bangalore,no Onion
ORD000453,CUST00020,Sushi_Spot,biryani,2022-04-05,2095,42.6,1933,34,Cancelled,CARD,4.7,FALSE,FLAT20,DP2523,Ahemadabad,N/A
ORD000631,CUST00508,Wok-Express,Burger,2023/06/05,668,,310,79,N/A,Cash,1.1,0,SAVE10,,kolkata ,no Onion
ORD001213,CUST00118,PIZZA PALACE,burger,07-12-2022,2004,9.2,2607,60,,,,FALSE,,DP8938,Ahmedabad,extra SPICY
ORD000163,CUST00245,Wok-Express,biryani,12/01/2022,280,47.1,2069,84,cancelled,upi,4.4,false,N/A,N/A,Ahmedabad,no Onion
ORD001010,CUST00478,Tandoor Tales,mexcian,N/A,2634,48.2,2854,48,delivered,wallet,2.2,yes,,N/A,DELHI,Extra spicy
ORD001169,CUST00535,Curry Corner,Thai,16 Oct 2022,1659,16.3,2359,87,Cncld,Cash,3.4,True,FLAT20 ,DP5811,mumbai,extra SPICY
ORD000729,CUST00362,Dosa Delight.,Thai ,,2613,1.9,2511,26,Pending,,4.6,false,FIRST50,,Mumbai,Extra spicy
ORD000876,CUST00078,Burger Barn,Italain,2023/09/28,850,6.0,1543,46,delivered,,2.1,FALSE,SAVE10,DP8169,Chennai,No onion
ORD000358,CUST00272,Sushi Spot,Thai,22 Sep 2022,2543,40.0,655,57,,COD,3.2,yes,FLAT20,DP3272,Ahemadabad,N/A
ORD000254,CUST00304,Burger Barn,mexcian,16/06/2023,366,33.2,1214,32,Cancelled,N/A,2.3,True,FLAT20,N/A,MUMBAI,N/A
ORD000097,CUST00371, Tandoor Tales,biryani,N/A,697,28.3,2774,48,Cancelled,net banking,1.6,N,,,bangalore,Less oil
ORD000245,CUST00154,Noodle Nook,Mexican,11/10/2023,54247,24.1,1814,-11,Pending,wallet,4.4,False,FIRST50,DP5107,Delhi ,Extra spicy
ORD000114,CUST00312,The Biryani House,burger,02 Nov 2022,1924,11.0,902,46,Delivered,,3.1,yes,N/A,N/A,Bangalore,  
ORD001454,CUST00038,Noodle  Nook,Biryani,03/06/2022,435,6.3,1161,77,Delivered,UPI ,4.6,No,SAVE 10,N/A,kolkata ,extra SPICY
ORD000745,CUST00577,Dosa Delight.,Burger,1643500800,976,11.3,2757,48,N/A,Wallet,2.0,FALSE,SAVE10,N/A,Delhi,
ORD001110,CUST00060,Pizza Palace,burger,2023-11-18,--,16.6,2193,52,CANCELLED,UPI ,,true,FIRST50,N/A,Chennai,Extra spicy
ORD000137,CUST00084,Curry Corner,PIZZA,04/11/2023,1543,12.2,181,23,Cancelled,,9.25198770703896,False,save10,N/A,DELHI,N/A
ORD000013,CUST00397,Wok-Express,Itlaian,"July 09, 2022",1569,35.1,2133,444,Delivered,Cash,,Yes,FIRST50,,chenai,Less oil
ORD000392,CUST00435,the biryani house,Pizza,N/A,1156,45.3,674,21,N/A,net banking,1.2,True,FLAT20,,Ahmedabad,no Onion
ORD001188,CUST00382, Tandoor Tales,Indian,2023/04/11,2971,38.7,1810,28,delivered,Card,4.5,Yes,FLAT20 ,DP8014,  Pune ,  
ORD001368,CUST00595,Noodle  Nook,Indian,1663459200,1174,29.5,1901,74,CANCELLED,card,,N,N/A,,Delhi,extra SPICY
ORD001318,CUST00161,Sushi_Spot,Indian,04-21-2023,2509,25.8,1457,38,delivered,N/A,2.5,TRUE,N/A,,mumbai,  
ORD000506,CUST00556,Spice  Garden,Indian,not provided,941,7.2,2472,81,delivered,Cash,4.4,FALSE,,,Mumbai,extra SPICY
ORD000493,CUST00585,Spice Garden,Indian,1660521600,1898,24.9,₹147,81,delivered,card,5.0,true,FIRST50,,Delhi,no Onion
ORD000294,CUST00229,Burger Barn,Continental,N/A,2927,34.3,324,81,cancelled,UPI,1.4,True,FLAT20 ,N/A,bangalore,extra SPICY
ORD000207,CUST99999,Wok-Express,indian,not provided,,44.1,N/A,66,Delivered,card,3.1,True,FIRST50,DP6302,Hydrabad,Extra spicy
ORD000807,CUST00239,Sushi_Spot,Thai ,2023-10-03,2431,48.2,N/A,66,cancelled,wallet,3.5,false,SAVE 10,N/A,bangalore,Less oil
ORD001257,CUST00079,Dosa Delight,Burger,26/06/2023,2655,14.1,2479,48,Delivered,UPI,4.2,1,FLAT20 ,,DELHI,N/A
ORD001472,CUST00301,Spice Garden,Indian,1673654400,279,36.0,488,65,Delivered,UPI,2.7,true,FLAT20 ,,Delhi,extra SPICY
ORD000714,CUST00541,Burger Barn,Indian,28/09/2022,1332,11.5,1345,77,pending,CARD,1.7,True,,N/A,  Pune ,No onion
ORD000817,CUST00104,Spice  Garden,biryani,,2731,34.6,156,18,Cncld,N/A,2.8,TRUE,FIRST50,,Bangalore,Extra spicy
ORD000080,CUST00467,Sushi Spot,biryani,"November 04, 2022",626,12.6,1772,31,pending,Wallet,4.7,False,,,Ahemadabad,No onion
ORD000883,CUST00229,Dosa Delight,mexcian,,2282,0.0,2350,90,pending,N/A,1.2,TRUE,N/A,,kolkata ,no Onion
ORD001026,CUST00291,The Biryani House,Thai,,2652,36.4,1657,24,Delivered,Net Banking,2.0,Yes,N/A,N/A,Hyderabad,
ORD000401,CUST00235,Wok-Express,Sushi,not provided,2725,48.3,836,N/A,Dlvrd,UPI,3.2,Yes,SAVE10,,Ahmedabad,no Onion
ORD000158,CUST00554,Dosa Delight,Italain,2022/11/18,1855,11.6,653,32,DELIVERED,UPI ,2.1,FALSE,FLAT20 ,,bangalore,N/A
ORD000492,CUST00416,Pizza Palace,Chinese,2023-04-16,-15,21.0,834,468,delivered,Net Banking,4.1,no,FLAT20 ,DP3352,kolkata ,No onion
ORD001405,CUST00341,Sushi_Spot,Italain,N/A,538,46.4,1749,65,Delivered,CARD,,1,FLAT20,,MUMBAI,extra SPICY
ORD000726,CUST00493, Tandoor Tales,Chineese,"February 06, 2023",2948,16.6,₹508,69,DELIVERED,Net Banking,1.9,Yes,FIRST50,N/A,Pune,Extra spicy
ORD000681,CUST00423,Spice Garden,Sushi ,29 Jun 2023,2544,20.5,2007,33,Dlvrd,COD,2.1,False,,,Bangalroe,N/A
ORD000402,CUST00134,Spice Garden,biryani,2022/01/26,1951,22.6,341,39,Dlvrd,CARD,3.4,FALSE,,,Bangalroe,Less oil
ORD001181,CUST00131,Dosa Delight,mexcian,2022/11/30,2330,15.4,86,25,CANCELLED,UPI ,1.9,Yes,FLAT20,DP2870,bangalore,N/A
ORD000180,CUST00318,Sushi Spot,Continental,,1966,8.8,2188,30,cancelled,card,3.9,Y,SAVE 10,,Delhi ,Extra spicy
ORD000922,CUST00043,the biryani house,Indian,"April 18, 2023",-419,23.4,1840,65,cancelled,card,4.0,Y,FLAT20,,Delhi,Less oil
ORD000079,CUST00523,PIZZA PALACE,Sushi ,,1383,7.3,2991,78,Cncld,UPI,3.8,false,,DP8836,Bangalore,
ORD000987,CUST00390,Sushi Spot,mexcian,06/04/2022,165,21.5,2049,22,DELIVERED,Wallet,2.5,No,SAVE10,DP1807,bangalore,
ORD001456,CUST00541,Dosa Delight.,burger,22/06/2023,,11.1,1604,58,,N/A,3.8,false,save10,,Delhi,N/A
ORD001117,CUST99999,Wok Express,Sushi,"October 03, 2023",455,41.4,1159,N/A,Pending,upi,,N,SAVE10,,Delhi,  
ORD000737,CUST00477,Wok-Express,biryani,2023/11/03,,5.1,1651,-27,,upi,9.087572191344917,No,,,Hyderabad,N/A
ORD000695,CUST00189,Burger Barn,Italain,2022-12-27,1848,25.8,1041,-1,cancelled,UPI ,,true,,,Ahemadabad,Less oil
ORD000320,CUST00198,Dosa Delight.,Pizza,2023-05-10,909,5.9,345,88,Pending,UPI,4.9,true,SAVE 10,,Ahemadabad,No onion
ORD000485,CUST00135,Curry Corner,Continental,31/07/2022,1371,27.4,432,59,cancelled,COD,4.6,Y,SAVE10,DP2945,kolkata ,extra SPICY
ORD000199,CUST00349,Burger Barn!!,Thai ,,1520,0.8,2259,50,cancelled,net banking,1.2,False,,,MUMBAI,N/A
ORD001129,CUST00318,Pizza Palace,continental,1641081600,₹460,22.5,1847,51,Dlvrd,wallet,1.0,yes,,DP7077,MUMBAI,
ORD000818,CUST00184,Noodle Nook,Mexican,1676505600,1471,-4.377119594049947,1219,58,Pending,,2.3,FALSE,N/A,,Ahmedabad,  
ORD000712,CUST00223,PIZZA PALACE,Sushi,,2604,37.9,113,18,DELIVERED,net banking,7.792546878513629,Yes,FLAT20 ,,Mumbai,
ORD000621,CUST00176,Burger Barn!!,Indian,N/A,1721,39.8,2878,64,Pending,net banking,1.0,true,FLAT20,,Bangalroe,Less oil
ORD001047,CUST00346,Tandoor Tales,Chineese,2022-10-13,1231,47.3,1922,86,N/A,Card,2.1,1,FLAT20,,Delhi,Less oil
ORD000439,CUST00318,Tandoor Tales,Thai,2022/11/10,959,-4.1306924736237125,1498,62,CANCELLED,card,3.1,Yes,save10,,Delhi ,
ORD001496,CUST00369,Wok Express,Itlaian,2023-03-04,2921,25.8,349,66,,,4.9,N,FLAT20 ,DP8846,bangalore,extra SPICY
